0.000000000000000000e+00,0.000000000000000000e+00,6.941971846281757251e-03,1.737619015436744629e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.944994999931072249e-02,0.000000000000000000e+00,2.198141926606790586e-01,0.000000000000000000e+00,9.900990099026778235e-03,2.902109583521028744e-03,9.041480050507109956e-02,0.000000000000000000e+00,4.636036312081310423e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.341650933947108604e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.114320018185188388e-01,1.648566254283923282e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.062741103167111484e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.461748608284085899e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.661325605496512259e-01,1.619067090278381305e-01,1.031103887109137418e-02,9.900990099032629457e-03,7.510489971744505056e-02,2.586167058384544193e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.323670257605305267e-01,0.000000000000000000e+00,9.951010668784841459e-03,2.254932150820429353e-03,1.256253091679919269e-02,0.000000000000000000e+00
1.126495246140744432e-03,9.289937292377002664e-02,0.000000000000000000e+00,1.554975178221069086e-03,0.000000000000000000e+00,2.151691166232884977e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.885413650997598833e-01,0.000000000000000000e+00,9.492097118061287864e-02,8.637281157091471206e-02,9.900990099032632927e-03,4.738172516782631488e-02,1.048848302177756292e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.729286451702396032e-02,9.319619034599367635e-02,0.000000000000000000e+00,2.675829182963987765e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.526958378044683928e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.164474140382213141e-02,1.363183406038046691e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.673233718595017031e-02,4.108160677794403526e-02,0.000000000000000000e+00,3.326869202086564226e-01,3.765215753897810380e-02,9.900990099046991233e-03,1.429400859978084519e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.768632589984767467e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.502425613465174226e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.343605283763759928e-01,0.000000000000000000e+00,3.143420589651499896e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.551694264503937326e-01,0.000000000000000000e+00,8.653481419260025675e-02,4.965187528375921387e-03,3.067554379527743791e-01,4.343479691297140455e-02,9.900990099047638285e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.658546468250866532e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.197901174598685919e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.888189694533723317e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900990100831985261e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.280040445795639853e-03,0.000000000000000000e+00
1.479111149155032737e-02,0.000000000000000000e+00,1.420860838184441199e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.139432319903878610e-01,3.218523579181605809e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900990099030206049e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.932568798384689535e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.041693448439580172e-01
1.259505905446156766e-02,1.523170157926425662e-02,0.000000000000000000e+00,1.611883502391465994e-01,0.000000000000000000e+00,1.226452386519043120e-01,2.150252647871398609e-02,0.000000000000000000e+00,8.456211803667693094e-02,0.000000000000000000e+00,1.378151125949270139e-01,0.000000000000000000e+00,1.556892542032187465e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900990099030259825e-03,0.000000000000000000e+00,1.650096394180091894e-02,8.361265166748244049e-02,1.787560334533729034e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.457204585108619166e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.694305055321179698e-02,1.918021918367979889e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.082855533415896319e-03,1.163645352870737032e-01,0.000000000000000000e+00,2.054343065735096396e-01,5.709581017338962589e-02,1.417306523025590459e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900990099048193396e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.454712178325031469e-02,0.000000000000000000e+00
2.061397696714274003e-02,0.000000000000000000e+00,1.224168690227459139e-01,1.588917561522917854e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.984745993166675881e-01,1.889722265313132088e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.669541272240259999e-01,2.868555959141964873e-02,0.000000000000000000e+00,9.900990099028400201e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.089895095364643796e-03
5.746123774958179081e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.965166317470919410e-02,0.000000000000000000e+00,1.340095755769632746e-01,1.666566144759753787e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.465637122851472518e-01,2.564188923454463129e-02,1.529609921508665871e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.764751848358532715e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.900990099028662145e-03,1.395058067695980064e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.013679592128817385e-03,4.885270971671759610e-02,0.000000000000000000e+00,6.432048764865123947e-02,1.324515332404495316e-01,0.000000000000000000e+00,1.828952782078570316e-01,0.000000000000000000e+00,1.737934919153107660e-01,5.340980110291344146e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.234366338982070044e-01,0.000000000000000000e+00,1.422611791054259068e-05,1.539799894534450986e-01,9.900990099030972796e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.498973863632735493e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.780346139414260287e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.381049692789947769e-02,1.878781721650497616e-01,0.000000000000000000e+00,8.481504983542942355e-03,0.000000000000000000e+00,1.128736221548923280e-01,1.548687378844175195e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.675745259859877379e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900990099084051865e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.650978345289800045e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.108212484215587601e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.110819199638592103e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.168605806264744279e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900990099036548198e-03
